persona,seed,day,meal_type,product_id,quality,price
TAYLOR_BASE,45,2,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,3,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,3,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,3,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,3,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,3,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,3,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,3,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,3,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,3,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,4,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,4,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,4,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,4,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,4,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,4,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,4,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,4,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,4,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,5,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,5,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,5,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,5,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,5,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,5,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,5,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,5,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,5,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,6,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,6,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,6,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,6,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,6,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,6,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,6,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,6,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,6,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,7,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,7,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,7,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,7,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,7,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,7,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,7,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,7,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,7,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,8,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,8,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,8,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,8,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,8,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,8,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,8,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,8,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,8,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,9,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,9,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,9,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,9,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,9,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,9,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,9,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,9,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,9,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,10,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,10,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,10,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,10,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,10,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,10,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,10,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,10,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,10,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,11,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,11,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,11,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,11,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,11,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,11,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,11,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,11,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,11,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,12,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,12,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,12,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,12,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,12,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,12,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,12,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,12,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,12,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,13,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,13,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,13,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,13,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,13,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,13,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,13,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,13,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,13,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,14,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,14,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,14,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,14,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,14,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,14,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,14,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,14,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,14,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,45,15,breakfast,ham_medium,medium,22.48
TAYLOR_BASE,45,15,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,45,15,breakfast,bread_medium,medium,7.48
TAYLOR_BASE,45,15,lunch,soup_medium,medium,7.48
TAYLOR_BASE,45,15,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,45,15,lunch,drink_medium,medium,3.73
TAYLOR_BASE,45,15,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,45,15,dinner,rice_medium,medium,12.48
TAYLOR_BASE,45,15,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,1,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,1,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,1,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,1,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,1,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,1,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,1,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,1,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,1,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,2,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,2,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,2,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,2,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,2,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,2,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,2,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,2,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,2,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,3,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,3,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,3,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,3,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,3,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,3,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,3,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,3,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,3,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,4,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,4,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,4,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,4,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,4,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,4,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,4,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,4,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,4,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,5,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,5,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,5,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,5,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,5,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,5,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,5,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,5,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,5,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,6,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,6,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,6,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,6,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,6,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,6,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,6,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,6,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,6,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,7,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,7,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,7,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,7,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,7,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,7,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,7,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,7,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,7,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,8,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,8,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,8,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,8,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,8,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,8,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,8,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,8,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,8,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,9,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,9,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,9,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,9,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,9,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,9,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,9,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,9,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,9,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,10,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,10,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,10,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,10,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,10,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,10,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,10,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,10,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,10,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,11,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,11,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,11,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,11,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,11,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,11,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,11,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,11,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,11,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,12,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,12,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,12,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,12,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,12,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,12,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,12,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,12,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,12,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,13,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,13,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,13,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,13,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,13,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,13,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,13,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,13,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,13,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,14,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,14,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,14,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,14,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,14,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,14,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,14,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,14,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,14,dinner,vegetables_medium,medium,32.48
TAYLOR_BASE,46,15,breakfast,ham_basic,basic,8.99
TAYLOR_BASE,46,15,breakfast,cheese_medium,medium,32.48
TAYLOR_BASE,46,15,breakfast,bread_premium,premium,18.69
TAYLOR_BASE,46,15,lunch,soup_medium,medium,7.48
TAYLOR_BASE,46,15,lunch,sandwich_medium,medium,9.98
TAYLOR_BASE,46,15,lunch,drink_medium,medium,3.73
TAYLOR_BASE,46,15,dinner,chicken_medium,medium,29.98
TAYLOR_BASE,46,15,dinner,rice_medium,medium,12.48
TAYLOR_BASE,46,15,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,1,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,1,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,1,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,1,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,1,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,1,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,1,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,1,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,1,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,2,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,2,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,2,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,2,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,2,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,2,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,2,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,2,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,2,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,3,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,3,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,3,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,3,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,3,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,3,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,3,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,3,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,3,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,4,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,4,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,4,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,4,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,4,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,4,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,4,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,4,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,4,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,5,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,5,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,5,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,5,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,5,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,5,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,5,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,5,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,5,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,6,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,6,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,6,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,6,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,6,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,6,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,6,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,6,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,6,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,7,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,7,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,7,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,7,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,7,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,7,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,7,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,7,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,7,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,8,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,8,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,8,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,8,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,8,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,8,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,8,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,8,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,8,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,9,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,9,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,9,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,9,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,9,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,9,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,9,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,9,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,9,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,10,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,10,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,10,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,10,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,10,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,10,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,10,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,10,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,10,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,11,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,11,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,11,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,11,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,11,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,11,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,11,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,11,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,11,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,12,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,12,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,12,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,12,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,12,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,12,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,12,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,12,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,12,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,13,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,13,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,13,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,13,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,13,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,13,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,13,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,13,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,13,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,14,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,14,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,14,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,14,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,14,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,14,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,14,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,14,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,14,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,42,15,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,42,15,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,42,15,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,42,15,lunch,soup_medium,medium,7.48
TAYLOR_POOR,42,15,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,42,15,lunch,drink_medium,medium,3.73
TAYLOR_POOR,42,15,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,42,15,dinner,rice_medium,medium,12.48
TAYLOR_POOR,42,15,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,43,1,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,43,1,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,43,1,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,43,1,lunch,soup_medium,medium,7.48
TAYLOR_POOR,43,1,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,43,1,lunch,drink_medium,medium,3.73
TAYLOR_POOR,43,1,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,43,1,dinner,rice_medium,medium,12.48
TAYLOR_POOR,43,1,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,43,2,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,43,2,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,43,2,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,43,2,lunch,soup_medium,medium,7.48
TAYLOR_POOR,43,2,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,43,2,lunch,drink_medium,medium,3.73
TAYLOR_POOR,43,2,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,43,2,dinner,rice_medium,medium,12.48
TAYLOR_POOR,43,2,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,43,3,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,43,3,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,43,3,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,43,3,lunch,soup_medium,medium,7.48
TAYLOR_POOR,43,3,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,43,3,lunch,drink_medium,medium,3.73
TAYLOR_POOR,43,3,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,43,3,dinner,rice_medium,medium,12.48
TAYLOR_POOR,43,3,dinner,vegetables_medium,medium,32.48
TAYLOR_POOR,43,4,breakfast,ham_medium,medium,22.48
TAYLOR_POOR,43,4,breakfast,cheese_medium,medium,32.48
TAYLOR_POOR,43,4,breakfast,bread_medium,medium,7.48
TAYLOR_POOR,43,4,lunch,soup_medium,medium,7.48
TAYLOR_POOR,43,4,lunch,sandwich_medium,medium,9.98
TAYLOR_POOR,43,4,lunch,drink_medium,medium,3.73
TAYLOR_POOR,43,4,dinner,chicken_medium,medium,29.98
TAYLOR_POOR,43,4,dinner,rice_medium,medium,12.48
